num_iteracoes,best_fitness,melhor_acuraria,melhor_precision,melhor_recall,melhor_f1score,melhor_curva_roc,num_atributos,melhores_atributos,tempo_ineracao
1,0.008374315048324976,0.991625684951675,0.98043800825128,0.9914169823646827,0.9857107012599208,0.9914169823646827,58,"[0, 1, 3, 4, 5, 6, 7, 8, 9, 10, 12, 15, 20, 22, 23, 24, 26, 29, 30, 31, 34, 36, 37, 38, 40, 42, 44, 45, 46, 47, 50, 53, 57, 59, 60, 61, 62, 65, 67, 69, 76, 77, 79, 80, 82, 83, 86, 87, 89, 96, 97, 100, 104, 105, 109, 110, 111, 112]",134765.7585618496
2,0.008090576576381237,0.9919094234236188,0.9799264807549635,0.992637381284508,0.9861061079324057,0.992637381284508,52,"[3, 5, 10, 11, 12, 13, 15, 17, 18, 19, 20, 21, 23, 24, 26, 30, 32, 33, 35, 36, 37, 40, 42, 43, 47, 48, 51, 54, 59, 60, 61, 62, 66, 67, 69, 73, 74, 75, 78, 84, 85, 86, 90, 92, 95, 96, 99, 103, 105, 107, 108, 110]",134765.7585618496
