num_iteracoes,best_fitness,melhor_acuraria,melhor_precision,melhor_recall,melhor_f1score,melhor_curva_roc,num_atributos,melhores_atributos,tempo_ineracao
0,0.0,0.0,0.0,0.0,0.0,0.0,0,[],221.47710061073303
1,0.07741592392345296,0.9336360425168426,0.8938576681392755,0.9082051011465747,0.900757477920971,0.9082051011465747,12,"[21, 11, 10, 7, 17, 19, 20, 9, 13, 15, 6, 8]",221.47710061073303
